Incidence per 1000 by age and sex			
	India		
 5-9	0.000000	0.000000	0.000000
 10-14 	0.000000	0.000000	0.000000
 15-19 	0.082087	0.075906	0.088882
 20-24 	0.223990	0.244414	0.201430
 25-29 	0.260045	0.309136	0.205703
 30-34 	0.243512	0.305856	0.174587
 35-39 	0.205395	0.264084	0.140755
 40-44 	0.162488	0.207432	0.113335
 45-49 	0.122856	0.152781	0.090620
 50-54 	0.090784	0.111156	0.069328
 55-59 	0.068556	0.087422	0.049375
 60-64 	0.057241	0.080137	0.034662
 65-69 	0.055318	0.081829	0.030057
 70-74 	0.056513	0.079176	0.035738
 75-79 	0.028734	0.052300	0.008118
 80+ 	0.000000	0.000000	0.000000
Total	0.117154	0.143368	0.089461
2045			
 0-4	0.091803	0.091768	0.091842
 5-9	0.000000	0.000000	0.000000
 10-14 	0.000000	0.000000	0.000000
 15-19 	0.082168	0.075980	0.088963
 20-24 	0.224138	0.244581	0.201579
 25-29 	0.260188	0.309326	0.205837
 30-34 	0.243681	0.306063	0.174742
 35-39 	0.205464	0.264186	0.140820
 40-44 	0.162577	0.207525	0.113404
 45-49 	0.122948	0.152863	0.090679
 50-54 	0.090875	0.111224	0.069384
 55-59 	0.068615	0.087465	0.049393
 60-64 	0.057286	0.080183	0.034673
 65-69 	0.055363	0.081876	0.030075
 70-74 	0.056469	0.079165	0.035670
 75-79 	0.028506	0.052075	0.007911
 80+ 	0.000000	0.000000	0.000000
Total	0.116940	0.143193	0.089225
2046			
 0-4	0.092258	0.092226	0.092293
 5-9	0.000000	0.000000	0.000000
 10-14 	0.000000	0.000000	0.000000
 15-19 	0.082250	0.076055	0.089045
 20-24 	0.224271	0.244728	0.201718
 25-29 	0.260312	0.309488	0.205963
 30-34 	0.243817	0.306232	0.174872
 35-39 	0.205532	0.264283	0.140888
 40-44 	0.162650	0.207605	0.113467
 45-49 	0.123033	0.152936	0.090734
 50-54 	0.090950	0.111280	0.069432
 55-59 	0.068674	0.087499	0.049407
 60-64 	0.057327	0.080223	0.034682
 65-69 	0.055409	0.081917	0.030093
 70-74 	0.056495	0.079200	0.035684
 75-79 	0.028579	0.052129	0.008014
 80+ 	0.000000	0.000000	0.000000
Total	0.116715	0.142998	0.088986
2047			
 0-4	0.092699	0.092668	0.092732
 5-9	0.000000	0.000000	0.000000
 10-14 	0.000000	0.000000	0.000000
 15-19 	0.082329	0.076126	0.089123
 20-24 	0.224383	0.244849	0.201842
 25-29 	0.260411	0.309614	0.206077
 30-34 	0.243911	0.306356	0.174973
 35-39 	0.205615	0.264393	0.140969
 40-44 	0.162702	0.207662	0.113521
 45-49 	0.123102	0.152988	0.090783
 50-54 	0.091009	0.111321	0.069471
 55-59 	0.068735	0.087527	0.049424
 60-64 	0.057365	0.080255	0.034693
 65-69 	0.055456	0.081951	0.030110
 70-74 	0.056519	0.079229	0.035698
 75-79 	0.028714	0.052253	0.008162
 80+ 	0.000000	0.000000	0.000000
Total	0.116472	0.142779	0.088737
2048			
 0-4	0.093122	0.093093	0.093154
 5-9	0.000000	0.000000	0.000000
 10-14 	0.000000	0.000000	0.000000
 15-19 	0.082400	0.076186	0.089195
 20-24 	0.224475	0.244944	0.201953
 25-29 	0.260488	0.309711	0.206179
 30-34 	0.243974	0.306443	0.175053
 35-39 	0.205716	0.264515	0.141066
 40-44 	0.162729	0.207685	0.113564
 45-49 	0.123154	0.153017	0.090825
 50-54 	0.091056	0.111347	0.069503
 55-59 	0.068797	0.087550	0.049448
 60-64 	0.057405	0.080279	0.034703
 65-69 	0.055498	0.081978	0.030129
 70-74 	0.056547	0.079256	0.035717
 75-79 	0.028824	0.052430	0.008218
 80+ 	0.000000	0.000000	0.000000
Total	0.116212	0.142535	0.088477
2049			
 0-4	0.093536	0.093508	0.093567
 5-9	0.000000	0.000000	0.000000
 10-14 	0.000000	0.000000	0.000000
 15-19 	0.082458	0.076230	0.089259
 20-24 	0.224553	0.245021	0.202057
 25-29 	0.260547	0.309782	0.206272
 30-34 	0.244014	0.306499	0.175121
 35-39 	0.205816	0.264630	0.141166
 40-44 	0.162730	0.207674	0.113594
 45-49 	0.123187	0.153026	0.090860
 50-54 	0.091093	0.111362	0.069530
 55-59 	0.068855	0.087569	0.049476
 60-64 	0.057448	0.080296	0.034712
 65-69 	0.055539	0.081999	0.030147
 70-74 	0.056581	0.079280	0.035740
 75-79 	0.028888	0.052565	0.008226
 80+ 	0.000000	0.000000	0.000000
Total	0.115936	0.142269	0.088209
2050			
 0-4	0.093812	0.093784	0.093842
 5-9	0.000000	0.000000	0.000000
 10-14 	0.000000	0.000000	0.000000
 15-19 	0.082504	0.076258	0.089314
 20-24 	0.224633	0.245101	0.202163
 25-29 	0.260603	0.309849	0.206365
 30-34 	0.244051	0.306552	0.175191
 35-39 	0.205907	0.264733	0.141261
 40-44 	0.162726	0.207657	0.113622
 45-49 	0.123214	0.153032	0.090894
 50-54 	0.091132	0.111379	0.069558
 55-59 	0.068908	0.087587	0.049505
 60-64 	0.057498	0.080311	0.034719
 65-69 	0.055580	0.082019	0.030167
 70-74 	0.056619	0.079304	0.035765
 75-79 	0.028778	0.052412	0.008156
 80+ 	0.000000	0.000000	0.000000
Total	0.115649	0.141986	0.087932
